AreaPond,Populacao,RendaTrabalho,RendaTransferencias,RendaTotal,uf,Municipio,RendaPerCapita,n_agencias,areas_por_municipio
2509156001001,4601.59818182087,991077.133988748,790862.954023778,1781940.08801253,PB,2509156,215.376722353575,0,1
2509206001001,9397.74596774628,1769901.75247208,1358056.02485578,3127957.77732786,PB,2509206,188.332580870616,0,1
2509305001001,5040.12851526352,990996.70509772,556007.251746805,1547003.95684452,PB,2509305,196.621316717736,0,1
2509339001001,3057.61247669445,489127.823856303,441695.924494536,930823.748350839,PB,2509339,159.970508880541,0,1
2509370001001,2020.97125110262,365295.592679555,309939.176539176,675234.769218731,PB,2509370,180.752493376763,0,1
2509396001001,4199.07257656726,660942.453292444,660741.332745346,1321683.78603779,PB,2509396,157.402007524425,0,1
2509404001001,9045.48904044369,1425773.86310108,1341573.00259592,2767346.865697,PB,2509404,157.622640050332,0,1
2509503001001,3635.00696610583,572461.618159214,605800.116213992,1178261.73437321,PB,2509503,157.485700439383,0,1
2509602001001,3292.22358461531,773744.206938234,533182.742890343,1306926.94982858,PB,2509602,235.021767827061,0,1
2509800001001,7005.61448017782,1178561.55345582,1067771.95371156,2246333.50716738,PB,2509800,168.231003403132,0,1
2509909001001,7494.30775858261,982381.503358967,1073983.18362501,2056364.68698398,PB,2509909,131.083688447933,0,1
2510006001001,5436.99750085565,599490.15201485,932520.086229716,1532010.23824457,PB,2510006,110.261252082699,0,1
2510105001001,7720.96528219575,1662048.73940974,1308781.51791224,2970830.25732198,PB,2510105,215.264371573119,0,1
2510204001001,4380.65439758696,850668.35003528,736748.579362592,1587416.92939787,PB,2510204,194.18750552517,0,1
2510303001001,3285.96408266358,622098.081593586,547706.086991779,1169804.16858537,PB,2510303,189.319805677644,0,1
2510402001001,5085.80917099597,820257.763343037,675396.153429571,1495653.91677261,PB,2510402,161.283629755696,0,1
2510501001001,2737.14142533115,375236.322013813,383998.957495296,759235.279509109,PB,2510501,137.090586018373,0,1
2510600001001,2233.42993986191,465284.856370303,400034.958084184,865319.814454487,PB,2510600,208.327491302042,0,1
2510659001001,947.133843541112,191605.239913093,179167.472022866,370772.711935959,PB,2510659,202.300066901554,0,1
2510709001001,1649.71844590857,342723.261515642,250857.484741212,593580.746256855,PB,2510709,207.746517210632,0,1
2510907001001,9038.63634102127,2365707.45981695,1227490.56984545,3593198.0296624,PB,2510907,261.73278474324,0,1
2511004001001,2690.86962706361,420125.596745889,376263.910506589,796389.507252478,PB,2511004,156.130045291101,0,1
2511103001001,5580.0465687507,1073991.87365427,911699.090906121,1985690.96456039,PB,2511103,192.470055656673,0,1
2511202001001,19575.1557166137,4685927.28343522,2528194.05478937,7214121.33822459,PB,2511202,239.381354165076,1,1
2511301001001,11805.8251960119,3026050.47006326,1763453.81712208,4789504.28718535,PB,2511301,256.318420764479,1,1
2511400001001,13341.8074568585,3258132.67835488,2455192.43995657,5713325.11831145,PB,2511400,244.204744288976,1,1
2511509001001,8116.85624913012,1344942.53538335,1155447.31506324,2500389.85044658,PB,2511509,165.697468835608,1,1
2511608001001,4881.30044662485,1004815.23157117,770928.39973936,1775743.63131053,PB,2511608,205.849904663407,0,1
2511707001001,3724.36515194492,602752.204748931,496264.732180834,1099016.93692976,PB,2511707,161.840254689894,0,1
2511806001001,7556.97997744991,1514111.78210528,1159332.9949548,2673444.77706008,PB,2511806,200.359374594534,1,1
2511905001001,11601.2706778604,2467044.68657497,1336607.71375695,3803652.40033191,PB,2511905,212.652971823425,0,1
2512002001001,12230.8192619256,2209562.91914127,2030764.9241679,4240327.84330917,PB,2512002,180.655348740178,1,1
2512036001001,2667.14403584021,330197.034722087,359421.955861436,689618.990583524,PB,2512036,123.801725847951,0,1
2512077001001,3009.98637931057,597002.686546732,538749.576200635,1135752.26274737,PB,2512077,198.340660492781,0,1
2512200001001,2876.28982891695,535429.990542867,503697.98545599,1039127.97599886,PB,2512200,186.153003483825,0,1
2512309001001,15707.3038117637,4639017.48463602,2329021.95236009,6968039.43699612,PB,2512309,295.341424615581,1,1
2512408001001,9416.31721925756,2007464.65535416,1533353.55642938,3540818.21178354,PB,2512408,213.189998659841,0,1
2512606001001,1246.75669313197,262225.836273091,182671.824800871,444897.661073962,PB,2512606,210.326391442387,0,1
2512705001001,12823.8961228744,2990587.65471067,2515063.00742615,5505650.66213682,PB,2512705,233.204295017351,1,1
2512721001001,4124.98749587981,465980.061188138,737809.119736871,1203789.18092501,PB,2512721,112.965205749975,0,1
2512747001001,2349.27817481692,298021.466727045,315497.641318689,613519.108045734,PB,2512747,126.856610648192,0,1
2512754001001,3103.52974882639,597735.895735829,498414.120521556,1096150.01625738,PB,2512754,192.5987324471,0,1
2512762001001,3024.17985274279,408113.702178651,517235.577114336,925349.279292988,PB,2512762,134.950208668479,0,1
2512788001001,1233.91211640914,272540.470234099,187108.146289483,459648.616523582,PB,2512788,220.875106589625,0,1
2512804001001,6268.66129088121,1052735.39675846,898525.322851855,1951260.71961032,PB,2512804,167.936238362382,0,1
2512903001001,17188.6473566297,3502412.97530841,2375340.06458544,5877753.03989385,PB,2512903,203.763152657705,1,1
2513000001001,2485.40982784322,430529.066165446,323867.367114215,754396.433279661,PB,2513000,173.222565285762,0,1
2513109001001,8863.1926839261,1002346.74359884,1523653.33318248,2526000.07678132,PB,2513109,113.090934536113,1,1
2513158001001,4657.61822830171,634166.992392112,653223.776751388,1287390.7691435,PB,2513158,136.156928564612,0,1
2513208001001,5104.36733505038,864697.002269696,989098.80105973,1853795.80332943,PB,2513208,169.403364905195,0,1
2513307001001,4120.20518429021,617130.668250105,842526.760731413,1459657.42898152,PB,2513307,149.781537726116,0,1
2513356001001,2576.62899036035,389463.795652756,330230.40232851,719694.197981266,PB,2513356,151.152454276426,0,1
2513406001001,11141.5770096189,3699264.38473961,1746332.33001345,5445596.71475307,PB,2513406,332.023409392218,1,1
2513505001001,3858.12827494152,408698.951865085,459711.13523119,868410.087096275,PB,2513505,105.931924171515,0,1
2513604001001,5482.01899713121,1002265.70895976,947033.902490466,1949299.61145023,PB,2513604,182.827843078299,0,1
2513653001001,1985.35171796972,367068.412415001,282545.673758651,649614.086173652,PB,2513653,184.888354588564,0,1
2513802001001,3383.91701584747,867963.67003038,522910.654330211,1390874.32436059,PB,2513802,256.496736168634,0,1
2513851001001,2064.881204576,281554.020228566,436384.480583049,717938.500811616,PB,2513851,136.353616665507,0,1
2513901003001,22915.265943488,7472235.11068781,2457086.97486419,9929322.085552,PB,2513901,326.081099347278,2,1
2513927001001,3127.38819511541,584907.242408555,592363.468831073,1177270.71123963,PB,2513927,187.027387045237,0,1
2513943001001,1830.92193175784,484609.805660446,321262.923602023,805872.729262469,PB,2513943,264.68075850464,0,1
2513968001001,2211.2829064473,357757.584859247,356696.520456057,714454.105315304,PB,2513968,161.787342459056,0,1
2513984001001,2650.69010383842,389192.822070363,476888.975375527,866081.797445891,PB,2513984,146.826979701165,0,1
2514008001001,3336.5546058912,857981.339170827,750196.028738107,1608177.36790893,PB,2514008,257.145900641317,0,1
2514107001001,3124.44987481464,387435.816650154,515756.21813466,903192.034784814,PB,2514107,124.001290522588,0,1
2514206001001,5713.23756844565,698816.716491955,928215.392401483,1627032.10889344,PB,2514206,122.31536114506,0,1
2514305001001,4171.7163455941,874819.259581122,541005.981816497,1415825.24139762,PB,2514305,209.702479053987,0,1
2514404001001,3544.72379907712,558217.853951428,547814.808643601,1106032.66259503,PB,2514404,157.478518946035,0,1
2514453001001,3953.79917261811,616519.154932013,531545.609958273,1148064.76489029,PB,2514453,155.930821980462,0,1
2514503001001,14217.1669960496,3501561.03973055,2569223.79694153,6070784.83667208,PB,2514503,246.291053675004,1,1
2514552001001,3097.87879834184,439522.397488864,486922.218900436,926444.6163893,PB,2514552,141.878500128579,0,1
2514602001001,2361.98907436041,421943.902110885,347932.83915028,769876.741261164,PB,2514602,178.639226866509,0,1
2514651001001,1227.70663966095,222260.620644793,149816.69368943,372077.314334224,PB,2514651,181.037239243223,0,1
2514701001001,3045.36662236647,741670.653502583,459204.695386657,1200875.34888924,PB,2514701,243.540678503349,0,1
2514800001001,2960.51456189978,287018.936849352,630137.056828346,917155.993677697,PB,2514800,96.9490035763141,0,1
2514909001001,5925.50722041537,1679140.63283849,1157680.49510752,2836821.12794602,PB,2514909,283.375004093032,0,1
2515005001001,4740.30030398476,655954.523169716,640575.017859561,1296529.54102928,PB,2515005,138.378263212209,0,1
2515104001001,8076.96514384798,1603461.41670085,1235157.50611292,2838618.92281377,PB,2515104,198.522760485374,0,1
2515203001001,2398.52298394053,459308.053465755,384949.16664474,844257.220110496,PB,2515203,191.496206849416,0,1
2515401001001,7170.11050778661,1131913.10862192,1036557.44642004,2168470.55504195,PB,2515401,157.865503940654,0,1
2515500001001,9957.82596192344,2066532.45579684,2150803.59823398,4217336.05403082,PB,2515500,207.528476968649,1,1
2515609001001,2328.5971569112,464387.988400155,413183.438474507,877571.426874662,PB,2515609,199.428220987845,0,1
2515708001001,2191.12230752663,381392.631184706,299838.082599328,681230.713784035,PB,2515708,174.062684622671,0,1
2515807001001,5261.69410429721,965893.752087234,900626.254864749,1866520.00695198,PB,2515807,183.570867659979,0,1
2515906001001,4428.04154598592,599129.432829747,760608.293957434,1359737.72678718,PB,2515906,135.303480468214,0,1
2515930001001,3242.48404609001,552894.184611867,522326.51831767,1075220.70292954,PB,2515930,170.515622205938,0,1
2515971001001,5495.092904033,839570.493203565,683090.450597673,1522660.94380124,PB,2515971,152.785495689687,0,1
2516003001001,19511.7586420593,5013321.83199041,3203333.28269867,8216655.11468908,PB,2516003,256.938491499365,2,1
2516102001001,10079.8723690503,2941603.16896585,1513394.83123986,4454998.00020571,PB,2516102,291.82940629267,1,1
2516151001001,2239.49162761429,373947.501529862,316708.224470014,690655.725999876,PB,2516151,166.978745050378,0,1
2516300001001,12381.7829721754,3219275.8980866,2157185.7342943,5376461.6323809,PB,2516300,260.000995439916,2,1
2516409001001,7756.73257547046,938482.096424093,1002557.2684201,1941039.36484419,PB,2516409,120.989358250136,1,1
2516508001001,10933.530341021,2022646.03221217,1903218.81852425,3925864.85073642,PB,2516508,184.994779282176,1,1
2516607001001,10142.9742392236,2000036.9303666,1607719.48942846,3607756.41979506,PB,2516607,197.184463175734,1,1
2516706001001,10051.1305984706,2263416.32021737,1490660.91063561,3754077.23085298,PB,2516706,225.190220945072,1,1
2516755001001,2047.1082198452,453785.961361798,297465.044588613,751251.005950411,PB,2516755,221.671701067231,0,1
2516805001001,6869.68726658713,1437247.56042672,1230472.68649841,2667720.24692513,PB,2516805,209.215864515001,0,1
2516904001001,11238.6849336349,3153155.25976374,1958908.80416353,5112064.06392727,PB,2516904,280.56265287116,1,1
2517001001001,6780.2350197612,950317.334907677,1172265.95082066,2122583.28572834,PB,2517001,140.15994019941,1,1
2517100001001,1952.59980815142,546223.572252571,387914.428831069,934138.00108364,PB,2517100,279.741691037907,0,1
2517209001001,3915.93935082181,459501.285619001,677267.57818247,1136768.86380147,PB,2517209,117.341267178351,0,1
2517407001001,1526.02316038607,284534.314314961,270680.560599434,555214.874914395,PB,2517407,186.454781094526,0,1
2600203001001,12386.240851312,2259913.48810507,1746927.13483923,4006840.6229443,PE,2600203,182.453539797403,1,1
2600302001001,16609.7304552793,3645497.3033334,2636492.25956702,6281989.56290042,PE,2600302,219.479618477174,1,1
2600401001001,23121.1269117136,3619935.78070556,2604039.43056978,6223975.21127533,PE,2600401,156.563985593264,1,1
2600609001001,10067.1708169393,1928716.99410522,1777698.939936,3706415.93404123,PE,2600609,191.584808599841,1,1
2600807001001,16815.5300361735,2842975.06507229,2766719.61110131,5609694.6761736,PE,2600807,169.068418239359,1,1
2600906001001,15657.5572313766,4171992.43688395,2019446.47515599,6191438.91203994,PE,2600906,266.452319172979,1,1
2601003001001,7229.37138498175,1256843.84769405,1246319.98008239,2503163.82777644,PE,2601003,173.85243899698,0,1
2601052001001,12928.9868502538,2787434.39789811,1357327.28326445,4144761.68116256,PE,2601052,215.595733075046,0,1
2601300001001,9034.78208592164,2080690.75295792,1112491.99564095,3193182.74859887,PE,2601300,230.297834875302,0,1
2601508001001,7756.33256250655,1288347.29381045,1232138.38327585,2520485.6770863,PE,2601508,166.102637222934,0,1
2601607001001,13943.1870631139,4832291.11724064,2238026.94495963,7070318.06220027,PE,2601607,346.570055710164,1,1
2601805001001,8488.78146479576,1233699.60576451,1372800.48121571,2606500.08698021,PE,2601805,145.332944531656,0,1
2602407001001,6273.72398340175,1036047.63483465,938154.51284274,1974202.14767739,PE,2602407,165.140774056318,0,1
2602506001001,5377.55554841515,1074627.02632942,830641.070684844,1905268.09701426,PE,2602506,199.835597541364,0,1
2602704001001,9218.1585334905,1817104.71491277,1243580.96319675,3060685.67810952,PE,2602704,197.122311176472,1,1
2603009001001,21412.1783526358,5753215.91027269,3162805.8677143,8916021.77798698,PE,2603009,268.688958943052,2,1
2603108001001,14050.2282029485,3362216.69947058,2212247.33286257,5574464.03233316,PE,2603108,239.29979292187,1,1
2603207001001,18501.2477581162,2241971.30258027,2385084.13217912,4627055.43475939,PE,2603207,121.179464860512,0,1
2603306001001,7879.85729093047,1215794.69632552,1157965.63294062,2373760.32926614,PE,2603306,154.291461309188,0,1
2603405001001,4117.21278330979,807585.173791754,722528.763821003,1530113.93761276,PE,2603405,196.148515098737,0,1
2603504001001,12603.6720562115,2916519.80971984,1914179.40123891,4830699.21095875,PE,2603504,231.40238786858,1,1
2603603001001,5973.73996680856,1296858.09902417,912030.474309987,2208888.57333415,PE,2603603,217.09316211114,0,1
2603702001001,17692.7080636839,3042105.54151177,2439735.67329706,5481841.21480883,PE,2603702,171.941204849019,1,1
2603801001001,13915.9884370072,2288669.27779365,1880874.69179365,4169543.9695873,PE,2603801,164.463292575562,1,1
2603900001001,13479.9586856982,1978558.65058857,2215556.89950282,4194115.55009139,PE,2603900,146.777797819793,1,1
2603926001001,7617.17485518988,920442.488230337,1044755.42362589,1965197.91185622,PE,2603926,120.83777853717,0,1
2604155001001,9970.86821885607,1219596.54584462,1514287.23111354,2733883.77695816,PE,2604155,122.315982828679,0,1
2604304001001,7653.1648409045,1828723.37218862,1040676.22718409,2869399.59937271,PE,2604304,238.949952105368,0,1
2604403001001,9025.9962207886,1758849.50069752,1042837.23806782,2801686.73876534,PE,2604403,194.864861193555,0,1
2604502001001,14781.0158766888,4212703.56565736,2543705.34567821,6756408.91133558,PE,2604502,285.007715356103,1,1
2604601001001,17481.2615525983,4416048.02914219,2461112.79341876,6877160.82256095,PE,2604601,252.616095002927,1,1
2604700001001,12525.7123401633,2414821.17952007,1782538.24721405,4197359.42673411,PE,2604700,192.789129587227,1,1
2604809001001,8710.64528090013,1753743.38361638,1019085.26573514,2772828.64935151,PE,2604809,201.333348685639,0,1
2605004001001,17287.7848684809,5035177.1990391,2588463.6927178,7623640.8917569,PE,2605004,291.256354550041,1,1
2605152001001,11990.0237919202,2627190.90895752,1665561.96047809,4292752.86943561,PE,2605152,219.114736930541,0,1
2605400001001,15102.286689962,3265984.47091142,2570773.52833246,5836757.99924388,PE,2605400,216.257613033014,0,1
2605459001001,2081.24051870094,2685787.4431519,261217.974588301,2947005.4177402,PE,2605459,1290.47432001194,1,1
2605509001001,8512.03640530524,2203958.47941597,1285297.33400694,3489255.81342291,PE,2605509,258.922586144289,0,1
2605608001001,16333.5737667951,2126594.42714121,2835588.8759901,4962183.30313131,PE,2605608,130.197742239633,1,1
2605707001001,20345.9649965138,5860232.08603447,3076729.5834139,8936961.66944837,PE,2605707,288.029203187884,3,1
2605905001001,19483.7626202729,3823415.82713089,2242292.75920528,6065708.58633617,PE,2605905,196.236009524804,1,1
